date,number_of_strikes,center_point_geom
2018-02-06,58,POINT(-95.2 32.8)
2018-02-06,128,POINT(-95.1 32.8)
2018-02-06,43,POINT(-94.9 32.8)
2018-02-06,53,POINT(-94.8 32.8)
2018-02-06,49,POINT(-94.7 32.8)
2018-02-06,118,POINT(-94.6 32.8)
2018-02-06,254,POINT(-94.5 32.8)
2018-02-06,82,POINT(-94.4 32.8)
2018-02-06,28,POINT(-94.3 32.8)
2018-02-06,40,POINT(-93.7 32.8)
2018-02-06,39,POINT(-93.6 32.8)
2018-02-06,50,POINT(-93.3 32.8)
2018-02-06,52,POINT(-93.2 32.8)
2018-02-06,25,POINT(-91.6 32.8)
2018-02-06,31,POINT(-97 32.6)
2018-02-06,41,POINT(-96 32.6)
2018-02-06,31,POINT(-95 32.6)
2018-02-06,51,POINT(-96.2 32.6)
2018-02-06,91,POINT(-96.1 32.6)
2018-02-06,132,POINT(-95.9 32.6)
2018-02-06,88,POINT(-95.8 32.6)
2018-02-06,81,POINT(-95.7 32.6)
2018-02-06,330,POINT(-95.6 32.6)
2018-02-06,210,POINT(-95.5 32.6)
2018-02-06,173,POINT(-95.4 32.6)
2018-02-06,332,POINT(-95.3 32.6)
2018-02-06,120,POINT(-94.5 32.9)
2018-02-06,243,POINT(-94.4 32.9)
2018-02-06,130,POINT(-94.3 32.9)
2018-02-06,42,POINT(-93.6 32.9)
2018-02-06,67,POINT(-93.5 32.9)
2018-02-06,110,POINT(-96 33.1)
2018-02-06,121,POINT(-95 33.1)
2018-02-06,39,POINT(-94 33.1)
2018-02-06,54,POINT(-97.3 33.1)
2018-02-06,69,POINT(-97.2 33.1)
2018-02-06,48,POINT(-96.1 33.1)
2018-02-06,97,POINT(-95.9 33.1)
2018-02-06,39,POINT(-95.8 33.1)
2018-02-06,32,POINT(-95.7 33.1)
2018-02-06,43,POINT(-95.6 33.1)
2018-02-06,32,POINT(-95.5 33.1)
2018-02-06,85,POINT(-95.4 33.1)
2018-02-06,213,POINT(-95.2 32.7)
2018-02-06,159,POINT(-95.1 32.7)
2018-02-06,76,POINT(-94.9 32.7)
2018-02-06,43,POINT(-94.8 32.7)
2018-02-06,80,POINT(-94.7 32.7)
2018-02-06,260,POINT(-94.6 32.7)
2018-02-06,118,POINT(-94.5 32.7)
2018-02-06,28,POINT(-94.4 32.7)
2018-02-06,33,POINT(-94.1 32.7)
2018-02-06,57,POINT(-93.7 32.7)
2018-02-06,109,POINT(-95 32.8)
2018-02-06,60,POINT(-97 33.2)
2018-02-06,38,POINT(-95 33.2)
2018-02-06,69,POINT(-94 33.2)
2018-02-06,55,POINT(-97.1 33.2)
2018-02-06,103,POINT(-96.9 33.2)
2018-02-06,42,POINT(-96.8 33.2)
2018-02-06,34,POINT(-96.7 33.2)
2018-02-06,49,POINT(-95.9 33.2)
2018-02-06,138,POINT(-95.8 33.2)
2018-02-06,186,POINT(-95.7 33.2)
2018-02-06,276,POINT(-95.6 33.2)
2018-02-06,161,POINT(-95.5 33.2)
2018-02-06,78,POINT(-95.4 33.2)
2018-02-06,124,POINT(-95.3 33.2)
2018-02-06,146,POINT(-95.2 33.2)
2018-02-06,92,POINT(-95.1 33.2)
2018-02-06,111,POINT(-94.7 33.2)
2018-02-06,74,POINT(-94.6 33.2)
2018-02-06,50,POINT(-94.5 33.2)
2018-02-06,31,POINT(-94.2 33.2)
2018-02-06,96,POINT(-94.1 33.2)
2018-02-06,58,POINT(-93.9 33.2)
2018-02-06,29,POINT(-93.2 33.2)
2018-02-06,65,POINT(-93.1 33.2)
2018-02-06,39,POINT(-95 32.9)
2018-02-06,23,POINT(-97.4 32.9)
2018-02-06,129,POINT(-95.5 32.9)
2018-02-06,53,POINT(-95.4 32.9)
2018-02-06,89,POINT(-95.3 32.9)
2018-02-06,117,POINT(-95.2 32.9)
2018-02-06,29,POINT(-94.9 32.9)
2018-02-06,62,POINT(-94.6 32.9)
2018-02-06,309,POINT(-95.2 33.3)
2018-02-06,265,POINT(-95.1 33.3)
2018-02-06,160,POINT(-94.9 33.3)
2018-02-06,99,POINT(-94.8 33.3)
2018-02-06,31,POINT(-94.7 33.3)
2018-02-06,61,POINT(-94.6 33.3)
2018-02-06,108,POINT(-94.5 33.3)
2018-02-06,75,POINT(-94.4 33.3)
2018-02-06,69,POINT(-94.3 33.3)
2018-02-06,48,POINT(-94.2 33.3)
2018-02-06,43,POINT(-94.1 33.3)
2018-02-06,44,POINT(-93.9 33.3)
2018-02-06,37,POINT(-93.8 33.3)
2018-02-06,69,POINT(-93.7 33.3)
2018-02-06,54,POINT(-93.6 33.3)
2018-02-06,23,POINT(-92.9 33.3)
2018-02-06,249,POINT(-95 33.4)
2018-02-06,58,POINT(-94 33.4)
2018-02-06,64,POINT(-96.7 33.4)
2018-02-06,55,POINT(-96.6 33.4)
2018-02-06,81,POINT(-96.5 33.4)
2018-02-06,70,POINT(-96.4 33.4)
2018-02-06,29,POINT(-96.3 33.4)
2018-02-06,64,POINT(-95.2 33.4)
2018-02-06,196,POINT(-95.1 33.4)
2018-02-06,317,POINT(-94.9 33.4)
2018-02-06,322,POINT(-94.8 33.4)
2018-02-06,200,POINT(-95.3 33.1)
2018-02-06,76,POINT(-95.2 33.1)
2018-02-06,41,POINT(-95.1 33.1)
2018-02-06,129,POINT(-94.9 33.1)
2018-02-06,131,POINT(-94.8 33.1)
2018-02-06,46,POINT(-94.7 33.1)
2018-02-06,40,POINT(-94.3 33.1)
2018-02-06,98,POINT(-94.2 33.1)
2018-02-06,167,POINT(-94.1 33.1)
2018-02-06,35,POINT(-93.2 33.1)
2018-02-06,68,POINT(-94 33.5)
2018-02-06,191,POINT(-93 33.5)
2018-02-06,50,POINT(-96.7 33.5)
2018-02-06,37,POINT(-96.4 33.5)
2018-02-06,59,POINT(-94.9 33.5)
2018-02-06,66,POINT(-94.8 33.5)
2018-02-06,261,POINT(-94.7 33.5)
2018-02-06,201,POINT(-94.6 33.5)
2018-02-06,458,POINT(-94.5 33.5)
2018-02-06,385,POINT(-94.4 33.5)
2018-02-06,124,POINT(-94.3 33.5)
2018-02-06,88,POINT(-94.2 33.5)
2018-02-06,74,POINT(-94.1 33.5)
2018-02-06,34,POINT(-93.9 33.5)
2018-02-06,128,POINT(-93.8 33.5)
2018-02-06,139,POINT(-93.7 33.5)
2018-02-06,120,POINT(-93.6 33.5)
2018-02-06,73,POINT(-93.5 33.5)
2018-02-06,98,POINT(-93.4 33.5)
2018-02-06,57,POINT(-93.3 33.5)
2018-02-06,202,POINT(-93.2 33.5)
2018-02-06,165,POINT(-93.1 33.5)
2018-02-06,60,POINT(-92.9 33.5)
2018-02-06,83,POINT(-92.8 33.5)
2018-02-06,139,POINT(-92.7 33.5)
2018-02-06,44,POINT(-92.6 33.5)
2018-02-06,55,POINT(-92.5 33.5)
2018-02-06,253,POINT(-95 33.3)
2018-02-06,102,POINT(-94 33.3)
2018-02-06,78,POINT(-93 33.3)
2018-02-06,55,POINT(-96.9 33.3)
2018-02-06,117,POINT(-96.8 33.3)
2018-02-06,159,POINT(-96.7 33.3)
2018-02-06,57,POINT(-96.6 33.3)
2018-02-06,38,POINT(-95.7 33.3)
2018-02-06,41,POINT(-95.6 33.3)
2018-02-06,95,POINT(-95.5 33.3)
2018-02-06,173,POINT(-95.4 33.3)
2018-02-06,226,POINT(-95.3 33.3)
2018-02-06,38,POINT(-93.4 33.6)
2018-02-06,34,POINT(-93.3 33.6)
2018-02-06,67,POINT(-93.1 33.6)
2018-02-06,234,POINT(-92.9 33.6)
2018-02-06,317,POINT(-92.8 33.6)
2018-02-06,153,POINT(-92.7 33.6)
2018-02-06,96,POINT(-92.6 33.6)
2018-02-06,101,POINT(-92.5 33.6)
2018-02-06,108,POINT(-92.4 33.6)
2018-02-06,137,POINT(-96 33.7)
2018-02-06,97,POINT(-94 33.7)
2018-02-06,31,POINT(-96.4 33.7)
2018-02-06,63,POINT(-96.3 33.7)
2018-02-06,59,POINT(-96.2 33.7)
2018-02-06,51,POINT(-96.1 33.7)
2018-02-06,126,POINT(-95.9 33.7)
2018-02-06,120,POINT(-94.1 33.7)
2018-02-06,118,POINT(-93.9 33.7)
2018-02-06,88,POINT(-93.8 33.7)
2018-02-06,37,POINT(-93.7 33.7)
2018-02-06,70,POINT(-93.6 33.7)
2018-02-06,423,POINT(-94.7 33.4)
2018-02-06,349,POINT(-94.6 33.4)
2018-02-06,125,POINT(-94.5 33.4)
2018-02-06,167,POINT(-94.4 33.4)
2018-02-06,147,POINT(-94.3 33.4)
2018-02-06,78,POINT(-94.2 33.4)
2018-02-06,54,POINT(-94.1 33.4)
2018-02-06,147,POINT(-93.9 33.4)
2018-02-06,82,POINT(-93.8 33.4)
2018-02-06,94,POINT(-93.7 33.4)
2018-02-06,87,POINT(-93.6 33.4)
2018-02-06,97,POINT(-93.5 33.4)
2018-02-06,86,POINT(-93.4 33.4)
2018-02-06,75,POINT(-93.3 33.4)
2018-02-06,44,POINT(-93.2 33.4)
2018-02-06,116,POINT(-92.9 33.4)
2018-02-06,82,POINT(-92.8 33.4)
2018-02-06,34,POINT(-92.6 33.4)
2018-02-06,37,POINT(-95 33.5)
2018-02-06,52,POINT(-95.9 33.8)
2018-02-06,150,POINT(-95.8 33.8)
2018-02-06,172,POINT(-95.7 33.8)
2018-02-06,26,POINT(-95.6 33.8)
2018-02-06,31,POINT(-93.8 33.8)
2018-02-06,76,POINT(-93.7 33.8)
2018-02-06,31,POINT(-93.6 33.8)
2018-02-06,99,POINT(-93.5 33.8)
2018-02-06,181,POINT(-93.4 33.8)
2018-02-06,186,POINT(-93.3 33.8)
2018-02-06,172,POINT(-93.2 33.8)
2018-02-06,41,POINT(-93.1 33.8)
2018-02-06,32,POINT(-92.8 33.8)
2018-02-06,41,POINT(-92.7 33.8)
2018-02-06,39,POINT(-92.6 33.8)
2018-02-06,121,POINT(-92.4 33.8)
2018-02-06,233,POINT(-92.3 33.8)
2018-02-06,304,POINT(-92.2 33.8)
2018-02-06,280,POINT(-92.1 33.8)
2018-02-06,36,POINT(-91.9 33.8)
2018-02-06,42,POINT(-91.8 33.8)
2018-02-06,28,POINT(-91.7 33.8)
2018-02-06,28,POINT(-91.6 33.8)
2018-02-06,25,POINT(-91.5 33.8)
2018-02-06,168,POINT(-94 33.6)
2018-02-06,172,POINT(-93 33.6)
2018-02-06,42,POINT(-96.6 33.6)
2018-02-06,112,POINT(-96.5 33.6)
2018-02-06,91,POINT(-96.4 33.6)
2018-02-06,39,POINT(-96.2 33.6)
2018-02-06,70,POINT(-96.1 33.6)
2018-02-06,103,POINT(-94.4 33.6)
2018-02-06,146,POINT(-94.3 33.6)
2018-02-06,219,POINT(-94.2 33.6)
2018-02-06,156,POINT(-94.1 33.6)
2018-02-06,103,POINT(-93.9 33.6)
2018-02-06,40,POINT(-93.8 33.6)
2018-02-06,72,POINT(-93.7 33.6)
2018-02-06,120,POINT(-93.6 33.6)
2018-02-06,115,POINT(-93.5 33.6)
2018-02-06,25,POINT(-93.3 33.9)
2018-02-06,38,POINT(-93.2 33.9)
2018-02-06,87,POINT(-93.1 33.9)
2018-02-06,41,POINT(-92.9 33.9)
2018-02-06,75,POINT(-92.8 33.9)
2018-02-06,36,POINT(-92.7 33.9)
2018-02-06,35,POINT(-92.2 33.9)
2018-02-06,154,POINT(-92.1 33.9)
2018-02-06,397,POINT(-91.9 33.9)
2018-02-06,210,POINT(-91.8 33.9)
2018-02-06,147,POINT(-91.7 33.9)
2018-02-06,44,POINT(-91.6 33.9)
2018-02-06,34,POINT(-91.4 33.9)
2018-02-06,44,POINT(-91.3 33.9)
2018-02-06,77,POINT(-94.9 34.1)
2018-02-06,53,POINT(-94.8 34.1)
2018-02-06,34,POINT(-94.7 34.1)
2018-02-06,40,POINT(-93.8 34.1)
2018-02-06,124,POINT(-93.5 33.7)
2018-02-06,45,POINT(-93.4 33.7)
2018-02-06,57,POINT(-92.9 33.7)
2018-02-06,86,POINT(-92.8 33.7)
2018-02-06,172,POINT(-92.7 33.7)
2018-02-06,245,POINT(-92.6 33.7)
2018-02-06,143,POINT(-92.5 33.7)
2018-02-06,199,POINT(-92.4 33.7)
2018-02-06,338,POINT(-92.3 33.7)
2018-02-06,134,POINT(-92.2 33.7)
2018-02-06,29,POINT(-92.1 33.7)
2018-02-06,32,POINT(-91.9 33.7)
2018-02-06,38,POINT(-96 33.8)
2018-02-06,129,POINT(-92 33.8)
2018-02-06,29,POINT(-93.8 34.2)
2018-02-06,59,POINT(-93.7 34.2)
2018-02-06,39,POINT(-93.3 34.2)
2018-02-06,31,POINT(-91.7 34.2)
2018-02-06,29,POINT(-93.6 34.3)
2018-02-06,31,POINT(-93.2 34.3)
2018-02-06,34,POINT(-93 33.9)
2018-02-06,309,POINT(-92 33.9)
2018-02-06,142,POINT(-95.6 33.9)
2018-02-06,123,POINT(-95.5 33.9)
2018-02-06,72,POINT(-95.4 33.9)
2018-02-06,32,POINT(-95.3 33.9)
2018-02-06,35,POINT(-93.5 33.9)
2018-02-06,88,POINT(-91.4 34.4)
2018-02-06,100,POINT(-91.3 34.4)
2018-02-06,34,POINT(-91.2 34.4)
2018-02-06,32,POINT(-91.1 34.4)
2018-02-06,31,POINT(-93 34.5)
2018-02-06,28,POINT(-91 34.5)
2018-02-06,60,POINT(-91.2 34.5)
2018-02-06,25,POINT(-92.9 34.1)
2018-02-06,36,POINT(-92.8 34.1)
2018-02-06,52,POINT(-92.7 34.1)
2018-02-06,45,POINT(-90.9 34.6)
2018-02-06,32,POINT(-90.7 34.6)
2018-02-06,31,POINT(-89.7 34.6)
2018-02-06,91,POINT(-90.9 34.7)
2018-02-06,84,POINT(-90.8 34.7)
2018-02-06,25,POINT(-90.7 34.7)
2018-02-06,44,POINT(-92.6 34.3)
2018-02-06,39,POINT(-92.3 34.3)
2018-02-06,33,POINT(-91.6 34.3)
2018-02-06,64,POINT(-91.5 34.3)
2018-02-06,29,POINT(-90.7 34.9)
2018-02-06,39,POINT(-90.5 34.9)
2018-02-06,25,POINT(-90 35.1)
2018-02-06,81,POINT(-90.2 35.1)
2018-02-06,33,POINT(-90.1 35.1)
2018-02-06,43,POINT(-90 35.2)
2018-02-06,37,POINT(-90.2 35.2)
2018-02-06,28,POINT(-90.1 35.2)
2018-02-06,25,POINT(-89.9 35.2)
2018-02-06,50,POINT(-91 34.6)
2018-02-06,26,POINT(-90 34.6)
2018-02-06,33,POINT(-92.8 34.6)
2018-02-06,32,POINT(-90 35.3)
2018-02-06,41,POINT(-89.9 35.3)
2018-02-06,26,POINT(-89.9 35.4)
2018-02-06,29,POINT(-93.1 34.8)
2018-02-06,85,POINT(-90.8 34.8)
2018-02-06,98,POINT(-90.7 34.8)
2018-02-07,26,POINT(-97.6 26.2)
2018-02-07,136,POINT(-97.5 26.3)
2018-02-07,61,POINT(-97.4 26.3)
2018-02-07,28,POINT(-87.8 27.9)
2018-02-07,28,POINT(-95.2 28.1)
2018-02-07,32,POINT(-100.6 25.1)
2018-02-07,26,POINT(-100.5 25.2)
2018-02-07,50,POINT(-100.4 25.3)
2018-02-07,26,POINT(-100.3 25.4)
2018-02-07,45,POINT(-94.5 28.4)
2018-02-07,77,POINT(-89.3 28.4)
2018-02-07,246,POINT(-89.2 28.4)
2018-02-07,197,POINT(-89.1 28.4)
2018-02-07,185,POINT(-89 28.5)
2018-02-07,60,POINT(-89.2 28.5)
2018-02-07,121,POINT(-89.1 28.5)
2018-02-07,153,POINT(-88.9 28.5)
2018-02-07,111,POINT(-88.8 28.5)
2018-02-07,34,POINT(-87.7 28.8)
2018-02-07,164,POINT(-87.6 28.8)
2018-02-07,46,POINT(-87.5 28.8)
2018-02-07,67,POINT(-96 28.9)
2018-02-07,28,POINT(-97.3 28.9)
2018-02-07,45,POINT(-87.9 28.1)
2018-02-07,26,POINT(-94.8 28.3)
2018-02-07,68,POINT(-89.4 28.3)
2018-02-07,142,POINT(-89.3 28.3)
2018-02-07,129,POINT(-89.2 28.3)
2018-02-07,64,POINT(-89.1 28.3)
2018-02-07,42,POINT(-89 28.4)
2018-02-07,28,POINT(-94.6 28.4)
2018-02-07,151,POINT(-93 33.7)
2018-02-07,25,POINT(-91 33.7)
2018-02-07,31,POINT(-88 33.7)
2018-02-07,26,POINT(-86 33.7)
2018-02-07,39,POINT(-88.9 28.6)
2018-02-07,35,POINT(-88.8 28.6)
2018-02-07,28,POINT(-88.7 28.6)
2018-02-07,28,POINT(-96.4 28.7)
2018-02-07,28,POINT(-87.6 28.7)
2018-02-07,64,POINT(-96.3 28.8)
2018-02-07,181,POINT(-96.2 28.8)
2018-02-07,57,POINT(-96.1 28.8)
2018-02-07,26,POINT(-90.2 33.7)
2018-02-07,23,POINT(-90.1 33.7)
2018-02-07,23,POINT(-89.8 33.7)
2018-02-07,23,POINT(-89.2 33.7)
2018-02-07,53,POINT(-95.9 28.9)
2018-02-07,63,POINT(-95.8 28.9)
2018-02-07,35,POINT(-87.6 33.6)
2018-02-07,35,POINT(-87.5 33.6)
2018-02-07,70,POINT(-87.4 33.6)
2018-02-07,105,POINT(-87.3 33.6)
2018-02-07,23,POINT(-87.2 33.6)
2018-02-07,26,POINT(-86.5 33.6)
2018-02-07,23,POINT(-86.2 33.6)
2018-02-07,36,POINT(-85.8 33.6)
2018-02-07,33,POINT(-85.6 33.6)
2018-02-07,26,POINT(-85.2 33.6)
2018-02-07,59,POINT(-93 33.8)
2018-02-07,42,POINT(-91 33.8)
2018-02-07,32,POINT(-87 33.8)
2018-02-07,45,POINT(-95.7 33.7)
2018-02-07,31,POINT(-95.4 33.7)
2018-02-07,40,POINT(-95.3 33.7)
2018-02-07,31,POINT(-95.2 33.7)
2018-02-07,25,POINT(-94.8 33.7)
2018-02-07,92,POINT(-93.3 33.7)
2018-02-07,87,POINT(-93.2 33.7)
2018-02-07,92,POINT(-93.1 33.7)
2018-02-07,58,POINT(-92.9 33.7)
2018-02-07,44,POINT(-92.8 33.7)
2018-02-07,25,POINT(-92.7 33.7)
2018-02-07,48,POINT(-92.6 33.7)
2018-02-07,31,POINT(-92.3 33.7)
2018-02-07,36,POINT(-92.2 33.7)
2018-02-07,34,POINT(-91.9 33.7)
2018-02-07,25,POINT(-91.8 33.7)
2018-02-07,72,POINT(-91.7 33.7)
2018-02-07,34,POINT(-91.5 33.7)
2018-02-07,58,POINT(-91.4 33.7)
2018-02-07,50,POINT(-91.3 33.7)
2018-02-07,37,POINT(-91.2 33.7)
2018-02-07,45,POINT(-91.1 33.7)
2018-02-07,46,POINT(-90.7 33.7)
2018-02-07,25,POINT(-90.6 33.7)
2018-02-07,33,POINT(-88.9 33.8)
2018-02-07,40,POINT(-87.9 33.7)
2018-02-07,39,POINT(-87.8 33.7)
2018-02-07,31,POINT(-87.5 33.7)
2018-02-07,23,POINT(-87.3 33.7)
2018-02-07,58,POINT(-87.2 33.7)
2018-02-07,25,POINT(-86.8 33.7)
2018-02-07,26,POINT(-85.2 33.7)
2018-02-07,23,POINT(-85.1 33.7)
2018-02-07,54,POINT(-92.9 33.8)
2018-02-07,49,POINT(-92.6 33.8)
2018-02-07,40,POINT(-92.5 33.8)
2018-02-07,26,POINT(-92.4 33.8)
2018-02-07,55,POINT(-92.3 33.8)
2018-02-07,42,POINT(-92.2 33.8)
2018-02-07,35,POINT(-92.1 33.8)
2018-02-07,34,POINT(-91.9 33.8)
2018-02-07,25,POINT(-91.6 33.8)
2018-02-07,34,POINT(-91.5 33.8)
2018-02-07,50,POINT(-91.3 33.8)
2018-02-07,52,POINT(-91.2 33.8)
2018-02-07,46,POINT(-91.1 33.8)
2018-02-07,35,POINT(-95.3 29.1)
2018-02-07,25,POINT(-96.8 29.2)
2018-02-07,42,POINT(-96.7 29.2)
2018-02-07,60,POINT(-96.6 29.2)
2018-02-07,52,POINT(-96.5 29.2)
2018-02-07,70,POINT(-96.4 29.2)
2018-02-07,23,POINT(-96.1 29.2)
2018-02-07,44,POINT(-87.6 33.8)
2018-02-07,28,POINT(-87.3 33.8)
2018-02-07,26,POINT(-87.1 33.8)
2018-02-07,25,POINT(-86.5 33.8)
2018-02-07,26,POINT(-95.9 29.3)
2018-02-07,37,POINT(-95.8 29.3)
2018-02-07,49,POINT(-95.7 29.3)
2018-02-07,100,POINT(-95.2 29.3)
2018-02-07,48,POINT(-95.1 29.3)
2018-02-07,29,POINT(-92.8 29.3)
2018-02-07,25,POINT(-88.6 28.9)
2018-02-07,26,POINT(-87.4 28.9)
2018-02-07,51,POINT(-97 29.1)
2018-02-07,80,POINT(-96.9 29.1)
2018-02-07,127,POINT(-96.8 29.1)
2018-02-07,29,POINT(-95.4 29.1)
2018-02-07,25,POINT(-98.1 29.5)
2018-02-07,87,POINT(-97.7 29.5)
2018-02-07,151,POINT(-97.6 29.5)
2018-02-07,84,POINT(-95.5 29.2)
2018-02-07,49,POINT(-87.4 29.5)
2018-02-07,63,POINT(-87.3 29.5)
2018-02-07,91,POINT(-87.2 29.5)
2018-02-07,31,POINT(-87.1 29.5)
2018-02-07,61,POINT(-86.3 29.5)
2018-02-07,35,POINT(-86.2 29.5)
2018-02-07,23,POINT(-86.1 29.5)
2018-02-07,44,POINT(-98 29.6)
2018-02-07,36,POINT(-97 29.6)
2018-02-07,28,POINT(-96 29.6)
2018-02-07,55,POINT(-95 29.6)
2018-02-07,55,POINT(-98 29.4)
2018-02-07,104,POINT(-95 29.4)
2018-02-07,90,POINT(-97.9 29.4)
2018-02-07,67,POINT(-97.8 29.4)
2018-02-07,23,POINT(-97.7 29.4)
2018-02-07,26,POINT(-95.9 29.4)
2018-02-07,33,POINT(-95.8 29.4)
2018-02-07,50,POINT(-95.6 29.4)
2018-02-07,44,POINT(-95.5 29.4)
2018-02-07,51,POINT(-95.1 29.4)
2018-02-07,41,POINT(-94.9 29.4)
2018-02-07,53,POINT(-92 33.9)
2018-02-07,23,POINT(-91 33.9)
2018-02-07,41,POINT(-94.4 33.9)
2018-02-07,33,POINT(-94.3 33.9)
2018-02-07,25,POINT(-94.2 33.9)
2018-02-07,55,POINT(-92.5 33.9)
2018-02-07,47,POINT(-92.4 33.9)
2018-02-07,75,POINT(-92.3 33.9)
2018-02-07,71,POINT(-92.2 33.9)
2018-02-07,75,POINT(-92.1 33.9)
2018-02-07,36,POINT(-91.9 33.9)
2018-02-07,55,POINT(-91.8 33.9)
2018-02-07,36,POINT(-91.7 33.9)
2018-02-07,155,POINT(-97.5 29.5)
2018-02-07,23,POINT(-97.4 29.5)
2018-02-07,45,POINT(-97.3 29.5)
2018-02-07,34,POINT(-97.2 29.5)
2018-02-07,28,POINT(-96.5 29.5)
2018-02-07,32,POINT(-95.4 29.5)
2018-02-07,29,POINT(-95.3 29.5)
2018-02-07,47,POINT(-95.1 29.5)
2018-02-07,42,POINT(-94.9 29.5)
2018-02-07,68,POINT(-94.8 29.5)
2018-02-07,71,POINT(-94.7 29.5)
2018-02-07,28,POINT(-94.6 29.5)
2018-02-07,25,POINT(-87.5 33.9)
2018-02-07,25,POINT(-87.3 33.9)
2018-02-07,111,POINT(-97.9 29.6)
2018-02-07,128,POINT(-97.8 29.6)
2018-02-07,43,POINT(-97.7 29.6)
2018-02-07,74,POINT(-97.6 29.6)
2018-02-07,332,POINT(-97.5 29.6)
2018-02-07,303,POINT(-97.4 29.6)
2018-02-07,211,POINT(-97.3 29.6)
2018-02-07,219,POINT(-97.2 29.6)
2018-02-07,116,POINT(-97.1 29.6)
2018-02-07,58,POINT(-96.5 29.6)
2018-02-07,77,POINT(-96.4 29.6)
2018-02-07,113,POINT(-96.3 29.6)
2018-02-07,78,POINT(-96.2 29.6)
2018-02-07,31,POINT(-96.1 29.6)
2018-02-07,41,POINT(-95.1 29.6)
2018-02-07,31,POINT(-91.6 34.1)
2018-02-07,45,POINT(-91.5 34.1)
2018-02-07,81,POINT(-91.4 34.1)
2018-02-07,82,POINT(-91.3 34.1)
2018-02-07,28,POINT(-91.2 34.1)
2018-02-07,28,POINT(-91.1 34.1)
2018-02-07,62,POINT(-90.9 34.1)
2018-02-07,78,POINT(-90.8 34.1)
2018-02-07,71,POINT(-90.7 34.1)
2018-02-07,42,POINT(-90.6 34.1)
2018-02-07,48,POINT(-90.5 34.1)
2018-02-07,32,POINT(-90.4 34.1)
2018-02-07,58,POINT(-90.3 34.1)
2018-02-07,26,POINT(-89.2 34.1)
2018-02-07,42,POINT(-89.1 34.1)
2018-02-07,28,POINT(-88.9 34.1)
2018-02-07,26,POINT(-88.8 34.1)
2018-02-07,28,POINT(-88.3 34.1)
2018-02-07,49,POINT(-91.5 33.9)
2018-02-07,56,POINT(-91.4 33.9)
2018-02-07,52,POINT(-91.2 33.9)
2018-02-07,62,POINT(-91.1 33.9)
2018-02-07,45,POINT(-90.9 33.9)
2018-02-07,35,POINT(-90.8 33.9)
2018-02-07,31,POINT(-94.6 34.2)
2018-02-07,33,POINT(-94.5 34.2)
2018-02-07,40,POINT(-91.4 34.2)
2018-02-07,80,POINT(-91.3 34.2)
2018-02-07,40,POINT(-91.2 34.2)
2018-02-07,63,POINT(-91.1 34.2)
2018-02-07,52,POINT(-90.9 34.2)
2018-02-07,33,POINT(-90.8 34.2)
2018-02-07,34,POINT(-90.7 34.2)
2018-02-07,32,POINT(-90.6 34.2)
2018-02-07,33,POINT(-90.5 34.2)
2018-02-07,45,POINT(-90.4 34.2)
2018-02-07,52,POINT(-90.3 34.2)
2018-02-07,69,POINT(-90.2 34.2)
2018-02-07,85,POINT(-90.1 34.2)
2018-02-07,23,POINT(-89.7 34.2)
2018-02-07,28,POINT(-89.6 34.2)
2018-02-07,32,POINT(-89.5 34.2)
2018-02-07,33,POINT(-89.4 34.2)
2018-02-07,26,POINT(-89.1 34.2)
2018-02-07,74,POINT(-91 34.1)
2018-02-07,40,POINT(-89 34.1)
2018-02-07,25,POINT(-91.3 34.3)
2018-02-07,48,POINT(-91.2 34.3)
2018-02-07,43,POINT(-91.1 34.3)
2018-02-07,50,POINT(-90.9 34.3)
2018-02-07,44,POINT(-90.8 34.3)
2018-02-07,29,POINT(-90.7 34.3)
2018-02-07,64,POINT(-90.6 34.3)
2018-02-07,41,POINT(-90.5 34.3)
2018-02-07,43,POINT(-90.4 34.3)
2018-02-07,29,POINT(-90.2 34.3)
2018-02-07,167,POINT(-89.9 34.3)
2018-02-07,63,POINT(-89.8 34.3)
2018-02-07,31,POINT(-89.7 34.3)
2018-02-07,23,POINT(-89.4 34.3)
2018-02-07,26,POINT(-89.3 34.3)
2018-02-07,29,POINT(-88.7 34.3)
2018-02-07,44,POINT(-91 34.2)
2018-02-07,81,POINT(-90 34.2)
2018-02-07,36,POINT(-89 34.2)
2018-02-07,91,POINT(-97 29.7)
2018-02-07,74,POINT(-96 29.7)
2018-02-07,29,POINT(-97.9 29.7)
2018-02-07,246,POINT(-97.8 29.7)
2018-02-07,614,POINT(-97.7 29.7)
2018-02-07,356,POINT(-97.6 29.7)
2018-02-07,189,POINT(-97.5 29.7)
2018-02-07,126,POINT(-97.4 29.7)
2018-02-07,120,POINT(-97.3 29.7)
2018-02-07,290,POINT(-97.2 29.7)
2018-02-07,355,POINT(-97.1 29.7)
2018-02-07,113,POINT(-96.9 29.7)
2018-02-07,40,POINT(-96.8 29.7)
2018-02-07,59,POINT(-96.7 29.7)
2018-02-07,49,POINT(-88.9 34.2)
2018-02-07,29,POINT(-88.8 34.2)
2018-02-07,25,POINT(-88.7 34.2)
2018-02-07,55,POINT(-91 34.3)
2018-02-07,128,POINT(-90 34.3)
2018-02-07,28,POINT(-94.3 34.3)
2018-02-07,29,POINT(-95.2 29.7)
2018-02-07,31,POINT(-94.4 29.7)
2018-02-07,76,POINT(-94.3 29.7)
2018-02-07,38,POINT(-94.2 29.7)
